,temperature,ph,rainfall,label,land_type
1223,1.2382750344878235,5.6365158246027205,113.09671165545325,paddy,chalk soil
1224,23.33560352601717,6.867204013110904,119.77474943930555,paddy,chalk soil
1225,84.1326177283373,5.142520864184529,114.83518948693066,paddy,chalk soil
1226,69.84474978054286,6.724250894298781,111.42436701655701,paddy,chalk soil
1227,91.14873175203972,6.585121147192508,117.8101769260735,paddy,chalk soil
1228,67.37798062696994,5.720858239936908,119.51371060628546,paddy,chalk soil
1229,33.79938723783907,6.972384513977492,124.80431551759695,paddy,chalk soil
1230,70.56473597471744,6.978651888765866,119.99723561870302,paddy,chalk soil
1231,56.43076331273026,6.955159829161554,118.26415977094672,paddy,chalk soil
1232,45.912619097619235,6.075571934836238,117.34203253583996,paddy,chalk soil
1233,80.09840260590316,5.271940564473874,121.031893734433,paddy,chalk soil
1234,82.30832799834816,6.022772372193002,112.70234032882216,paddy,chalk soil
1235,43.84749699774589,6.163776315498318,122.17489954094034,paddy,chalk soil
1236,78.71544554973454,5.669877581879277,120.4527777420552,paddy,chalk soil
1237,21.726294085902357,6.2318394937444825,116.35893203141588,paddy,chalk soil
1238,81.68828713353908,5.7058499345673095,113.29984950363016,paddy,chalk soil
1239,89.06055958029819,5.325351201316254,123.61500094505449,paddy,chalk soil
1240,8.951528922921069,5.831550334193686,117.46870252288844,paddy,chalk soil
1241,44.18468007894186,6.9489465585169565,112.56138280075895,paddy,chalk soil
1242,38.116075929135725,6.781280677661952,116.30648671510477,paddy,chalk soil
1243,13.845693718824169,5.6278706233277,113.54638160752644,paddy,chalk soil
1244,14.981884073909544,6.7598242828285535,113.80080790603701,paddy,chalk soil
1245,62.903299478958026,6.779677836338553,122.97501987932534,paddy,chalk soil
1246,88.75880892037377,5.231858944525457,110.7334444375747,paddy,chalk soil
1247,9.665005414525119,6.103685640984143,119.85822614647886,paddy,chalk soil
1248,25.76553461787262,6.458128547712034,117.41440756557054,paddy,chalk soil
1249,46.047268541817296,5.080111412379273,110.84412600907248,paddy,chalk soil
1250,43.080844151291025,6.410901546129618,114.4871638456997,paddy,chalk soil
1251,68.14572726785171,5.000813807924368,119.70330284866516,paddy,chalk soil
1252,26.682971292210965,5.015038882388879,110.24708289262396,paddy,chalk soil
1253,80.77306310956499,5.05943204400955,115.83309640157421,paddy,chalk soil
1254,30.451463902428195,6.7208798217772525,124.552419199793,paddy,chalk soil
1255,17.77994089855206,5.901642970753517,118.39387698897123,paddy,chalk soil
1256,86.71955484948887,6.631315736129031,121.87438552777,paddy,chalk soil
1257,26.732138225820176,6.7859280650795295,120.54769023041271,paddy,chalk soil
1258,46.268809169196366,5.568899465745746,123.84511293351505,paddy,chalk soil
1259,59.2892061753275,6.058183860898714,117.8490740775853,paddy,chalk soil
1260,75.91634697107072,6.4057977053959645,119.14435426286111,paddy,chalk soil
1261,56.19344740448147,5.309250989124157,116.14206258495287,paddy,chalk soil
1262,74.8300699158371,6.739225968399803,117.6623185648202,paddy,chalk soil
1263,99.28562150996885,5.1214094971812605,120.74256721570364,paddy,chalk soil
1264,85.85177505451631,5.145444048318472,124.72607005851478,paddy,chalk soil
1265,37.52033195469504,6.409672176622276,119.4314712965579,paddy,chalk soil
1266,37.88470722810714,6.710848686997452,120.10777538511684,paddy,chalk soil
1267,27.611131859139924,6.9862822480194815,123.29249459062588,paddy,chalk soil
1268,70.50368008563666,6.076782686631648,118.02260180070515,paddy,chalk soil
1269,32.82899501624745,5.936916302020612,121.66937291654672,paddy,chalk soil
1270,8.386281117610084,5.265263801270327,120.49079500591343,paddy,chalk soil
1271,16.284228887300824,6.208978207482178,122.21781224276478,paddy,chalk soil
1272,9.828662659258203,5.025186384925419,110.23664286323078,paddy,chalk soil
1273,20.659121690438575,6.660965615322813,120.68968274999828,paddy,chalk soil
1274,73.50923852259945,6.052760499593749,115.76277775580259,paddy,chalk soil
1275,20.612237919967907,6.399914045408272,115.33158541712379,paddy,chalk soil
1276,47.83350347674443,6.5059748992608535,116.58690427371126,paddy,chalk soil
1277,28.644542658735286,6.845543880640512,116.59833996308168,paddy,chalk soil
1278,7.534621440210942,5.551125992793796,111.03498313471873,paddy,chalk soil
1279,6.219334685767097,5.1547892980350705,123.4172089682971,paddy,chalk soil
1280,23.853863272789827,5.797973551256401,121.97912876592169,paddy,chalk soil
1281,60.71874970046379,5.510841352060634,121.86682039260685,paddy,chalk soil
1282,67.38869249406882,6.105560202239577,123.79604684500332,paddy,chalk soil
1283,88.81335509980349,5.828868361433389,124.63651369069972,paddy,chalk soil
1284,42.19284550526843,5.993557132258125,116.86152351648698,paddy,chalk soil
1285,40.42989350796152,5.896743148596388,111.17575798779059,paddy,chalk soil
1286,80.31848443757742,6.135722809646507,122.82600654352017,paddy,chalk soil
1287,60.237247672973744,5.320130575992917,120.10496974387355,paddy,chalk soil
1288,52.636371162923005,5.461422573806686,112.51321007774546,paddy,chalk soil
1289,57.270760877209035,5.99905531370888,116.18860556183112,paddy,chalk soil
1290,70.07370719348539,6.4520589715940035,119.39642688029032,paddy,chalk soil
1291,46.203781797249775,6.578735526075282,114.47562880342484,paddy,chalk soil
1292,39.76784809089385,5.39035982206053,114.5892497319841,paddy,chalk soil
1293,4.8873092408398096,6.923557656666973,113.88871756745293,paddy,chalk soil
1294,93.06319788669462,5.459359374487693,124.7223899595307,paddy,chalk soil
1295,92.800521980071,6.2895196233180215,110.35850306845508,paddy,chalk soil
1296,4.414691415372351,5.141689992403888,116.34441729585207,paddy,chalk soil
1297,91.48813589656851,6.462596376333858,112.5147284173588,paddy,chalk soil
1298,75.49014182963495,6.636042951283121,111.00983302757092,paddy,chalk soil
1299,99.54620502414602,6.77755290539054,119.39088614878088,paddy,chalk soil
1300,17.16833839552666,6.058487071231706,110.63762727058584,paddy,chalk soil
1301,73.8613881629142,6.6260804750027615,114.5526736958066,paddy,chalk soil
1302,92.70974746430271,6.977414329695238,123.4919653453632,paddy,chalk soil
1303,2.9381352819423108,5.81363092058842,114.09857448320659,paddy,chalk soil
1304,87.36532529195101,5.615608599554268,117.17713476088127,paddy,chalk soil
1305,63.10130366667268,6.8760463430798255,114.3889468123585,paddy,chalk soil
1306,0.7136531846957951,5.788629226236888,118.47009045428312,paddy,chalk soil
1307,38.878056577506584,5.940527476836896,121.85940709475737,paddy,chalk soil
1308,53.51361879181054,6.528193220568728,122.4893145619068,paddy,chalk soil
1309,64.87215254924944,6.579812770805782,114.23194955028751,paddy,chalk soil
1310,55.137285594091864,5.2867808481773855,114.57654663597704,paddy,chalk soil
1311,62.548212601177,6.60480788656087,117.8108643456976,paddy,chalk soil
1312,37.178285944901845,5.374618270373657,122.5404588811586,paddy,chalk soil
1313,12.381785626459186,6.110678693827222,120.9096319842469,paddy,chalk soil
1314,51.40764940559846,5.476620604088788,124.08445363088181,paddy,chalk soil
1315,73.28871019627607,6.680552813005503,120.81575705975322,paddy,chalk soil
1316,86.32849192786495,6.3107399754509155,117.88677767945154,paddy,chalk soil
1317,74.16001210194192,5.737283320858826,115.31108546216134,paddy,chalk soil
1318,85.53363499882684,5.6919868516461145,124.11460632109228,paddy,chalk soil
1319,8.164217058946122,5.918489002169791,112.6023076839515,paddy,chalk soil
1320,13.684593822929013,6.622564153515119,122.19387000052514,paddy,chalk soil
1321,29.099176046555478,5.937377746186782,116.0494236676604,paddy,chalk soil
1322,19.201343832713526,6.856416652405581,117.11981849461394,paddy,chalk soil
1323,32.30227318760307,5.7333754006568345,119.06452008131531,paddy,chalk soil
1324,66.0379964624002,6.951164375156681,115.0710019030229,paddy,chalk soil
1325,25.10289889716908,5.090071914494785,115.16789225317665,paddy,chalk soil
1326,98.95645394243216,5.751905939915371,118.19481419951437,paddy,chalk soil
1327,58.0270399672344,6.175302962223149,120.64361952326658,paddy,chalk soil
1328,96.86256064507255,6.8799684514022985,116.70623757677343,paddy,chalk soil
1329,64.41141151406833,6.924214450814238,112.7129873633159,paddy,chalk soil
1330,23.401537891370825,6.022174763464209,124.55909365669388,paddy,chalk soil
1331,5.922889580108948,5.528432751466041,122.7668915696414,paddy,chalk soil
1332,96.11947385184462,6.255415413753622,113.79790770292186,paddy,chalk soil
1333,90.1844827874798,5.705528751372983,119.2874256168038,paddy,chalk soil
1334,80.30123963215813,6.701478648913362,123.5990083009532,paddy,chalk soil
1335,80.67366215343975,5.2823115657865545,120.7638406273642,paddy,chalk soil
1336,5.3145249123677125,6.249624022160226,116.53399031725188,paddy,chalk soil
1337,63.52395225283792,6.5771111183525335,121.99097495345852,paddy,chalk soil
1338,41.156583712480014,6.968247846757324,124.0321572643751,paddy,chalk soil
1339,89.04232163247421,6.756000917532867,124.87835976975329,paddy,chalk soil
1340,24.544738016127447,5.831345689791187,120.111807587971,paddy,chalk soil
1341,57.79187551734218,5.851957428578463,123.17586512830002,paddy,chalk soil
1342,96.41300906100707,5.5612321382951535,123.30039102510281,paddy,chalk soil
1343,90.271253029921,6.49221866471676,113.44326753300295,paddy,chalk soil
1344,12.689198813624435,6.212832773513688,110.58241499185871,paddy,chalk soil
1345,50.833384699804476,5.4854686831345045,120.92687920623295,paddy,chalk soil
1346,8.083983353703227,5.971750000473637,112.5163820981659,paddy,chalk soil
1347,21.323538300708247,6.033935383375621,111.53230651922479,paddy,chalk soil
1348,46.416281432732276,5.395880511839424,118.98091313597817,paddy,chalk soil
1349,83.05825672155433,6.346577485476713,124.35587966129091,paddy,chalk soil
1350,24.85778970810588,4.972627443035118,1838.3897344304555,sugarcane,chalk soil
1351,25.96620296423429,4.4645416140090015,3406.1592966752,sugarcane,chalk soil
1352,23.955693460642213,4.32798271297922,2773.959209908363,sugarcane,chalk soil
1353,25.256003321719135,4.1448080689770785,3487.8951046930056,sugarcane,chalk soil
1354,22.40953081370863,4.334370266197728,1555.436870839712,sugarcane,chalk soil
1355,24.627852761390404,4.163103618550025,2727.3267917281746,sugarcane,chalk soil
1356,22.31870702362152,4.293791941576316,2242.06565077841,sugarcane,chalk soil
1357,21.235631372192035,4.037692015552051,2961.344021984504,sugarcane,chalk soil
1358,22.275568538900863,4.7616663835281505,2639.104839110067,sugarcane,chalk soil
1359,25.76388376592848,4.880341224863699,3394.5199865765344,sugarcane,chalk soil
1360,22.647544126580144,4.427701482174536,1358.2812931232907,sugarcane,chalk soil
1361,24.58915804504875,4.558803411709341,1520.464341807047,sugarcane,chalk soil
1362,22.758548680074014,4.116233184928232,1400.5283854320658,sugarcane,chalk soil
1363,23.8327666762883,4.4155152183807225,2836.754459380563,sugarcane,chalk soil
1364,24.62719333041579,4.2221951644482365,3079.454369041225,sugarcane,chalk soil
1365,21.062720872075435,4.0162812249946,2526.0072122680967,sugarcane,chalk soil
1366,26.23635559839064,4.759969012477021,2653.554041630352,sugarcane,chalk soil
1367,21.573018016528376,4.213179425879029,1399.232800795709,sugarcane,chalk soil
1368,23.658443686144636,4.566623405416198,2233.971500130016,sugarcane,chalk soil
1369,22.63303532128904,4.448224500808782,1995.6390439019547,sugarcane,chalk soil
1370,23.35290447529657,4.919460602766049,2306.310255693535,sugarcane,chalk soil
1371,22.280946220505555,4.38048592599909,3222.0970617452394,sugarcane,chalk soil
1372,23.20531264133689,4.810494569158021,2024.4083125943023,sugarcane,chalk soil
1373,25.372924137797966,4.558664196329422,2679.9170944367484,sugarcane,chalk soil
1374,23.613975253652054,4.079754550300375,1895.302083333609,sugarcane,chalk soil
1375,22.573595959659013,4.1442262287032445,2360.6830224198834,sugarcane,chalk soil
1376,21.33948056161169,4.3768400026295975,1948.2171909628012,sugarcane,chalk soil
1377,24.860325270823264,4.2169888210694,2666.569967619361,sugarcane,chalk soil
1378,22.288459328965512,4.875490648826073,1484.0421503196824,sugarcane,chalk soil
1379,25.83238021292605,4.2798091834997,2725.645123548248,sugarcane,chalk soil
1380,21.851454748248745,4.9802991579738825,2452.4455950914708,sugarcane,chalk soil
1381,22.334071339916502,4.9669576552331085,1826.8700127495667,sugarcane,chalk soil
1382,26.16475472009797,4.125604249283488,2062.8726179203163,sugarcane,chalk soil
1383,25.44059380230845,4.048050137104644,2463.497791145095,sugarcane,chalk soil
1384,26.88907085104629,4.3368192511121055,3075.7253015743604,sugarcane,chalk soil
1385,21.355944367549558,4.621638968419736,2413.987929898459,sugarcane,chalk soil
1386,25.72562066477573,4.909753074169801,1977.4836387175287,sugarcane,chalk soil
1387,25.313910725648988,4.774160625954292,2020.509737800783,sugarcane,chalk soil
1388,26.41620872685195,4.3531262517656835,2128.753347581201,sugarcane,chalk soil
1389,21.32784190624912,4.125375051785857,1288.2854349915895,sugarcane,chalk soil
1390,23.15487371599607,4.312618761025442,3082.5757451993736,sugarcane,chalk soil
1391,25.557097395678984,4.0149432471041,2943.186443897459,sugarcane,chalk soil
1392,26.845617253844985,4.594208130041848,1208.7263916106538,sugarcane,chalk soil
1393,21.16436342892553,4.622647101464461,2783.405558639279,sugarcane,chalk soil
1394,22.823602305869926,4.712033847661041,2740.7208293358544,sugarcane,chalk soil
1395,25.24875244793895,4.1285137607916536,3054.378850906147,sugarcane,chalk soil
1396,23.29507988213726,4.838282607915108,2662.043503334813,sugarcane,chalk soil
1397,24.175524631176835,4.596593594613441,2518.951335753006,sugarcane,chalk soil
1398,26.498187731908697,4.3972135956874245,1222.4874024986425,sugarcane,chalk soil
1399,24.84250864927984,4.115055891910611,3305.108175111595,sugarcane,chalk soil
1400,24.42506971846079,4.741864170538605,1275.5924127954527,sugarcane,chalk soil
1401,25.036806184423718,4.141997474200346,3477.5968098353887,sugarcane,chalk soil
1402,24.303107312192225,4.110951043248335,3238.693493857741,sugarcane,chalk soil
1403,23.819840574651604,4.321813575645974,1628.8493961757113,sugarcane,chalk soil
1404,24.58536929644706,4.570219641106828,2194.1729215049654,sugarcane,chalk soil
1405,21.924154086760087,4.972489281174659,3160.2264004600315,sugarcane,chalk soil
1406,22.097952855678106,4.26162668703743,3034.0080691989,sugarcane,chalk soil
1407,22.89917941700224,4.709671405339543,2657.5226752738304,sugarcane,chalk soil
1408,23.129976559972377,4.47265781688214,2660.5758643000663,sugarcane,chalk soil
1409,21.171721532944414,4.4009482934344435,2160.3297864855317,sugarcane,chalk soil
1410,23.65971486812513,4.349671086136011,2006.4798950992001,sugarcane,chalk soil
1411,23.838981801027995,4.573275273820166,2571.3442102350878,sugarcane,chalk soil
1412,26.436372822060036,4.048026206225057,1876.78010210034,sugarcane,chalk soil
1413,26.80951323520349,4.365456549416677,3385.356056174107,sugarcane,chalk soil
1414,21.67411091298239,4.523824308637867,2185.2355136915658,sugarcane,chalk soil
1415,22.33796763011485,4.131733379332366,2480.3708013793125,sugarcane,chalk soil
1416,24.796632718447253,4.747488541208948,2332.4951546531984,sugarcane,chalk soil
1417,21.93849854361474,4.098052009355796,2212.7794489874045,sugarcane,chalk soil
1418,24.92307291317194,4.241728798713438,3112.4221814427788,sugarcane,chalk soil
1419,21.851982912447,4.934479991604125,3482.5222631179663,sugarcane,chalk soil
1420,21.461994743496746,4.3611613717128614,2657.1653286314395,sugarcane,chalk soil
1421,23.571924154863662,4.447997931405334,1427.8753953808691,sugarcane,chalk soil
1422,23.73436210080025,4.464564569286114,1669.8499380637113,sugarcane,chalk soil
1423,24.90167868320369,4.117236522336778,2875.640455154662,sugarcane,chalk soil
1424,26.770528038248912,4.412547356953876,1279.9443599830947,sugarcane,chalk soil
1425,23.71364518756025,4.1968201136919,1355.6486830699255,sugarcane,chalk soil
1426,26.753476782239545,4.3910030366086445,3031.922737605541,sugarcane,chalk soil
1427,26.427681030765854,4.979423271431513,2526.405929250033,sugarcane,chalk soil
1428,23.970116510165234,4.048752203814824,1237.1619489121488,sugarcane,chalk soil
1429,26.23413129021243,4.7953744982315865,1275.0836495313695,sugarcane,chalk soil
1430,25.005354141192218,4.2353821776525065,2420.486414853793,sugarcane,chalk soil
1431,24.352416288620944,4.418611275938738,2937.8937966315834,sugarcane,chalk soil
1432,25.014239023622387,4.700383238767637,1817.665959494961,sugarcane,chalk soil
1433,22.505191366780313,4.667340675968114,3270.6175682995813,sugarcane,chalk soil
1434,22.362505509467898,4.965402952483542,2029.4890600303988,sugarcane,chalk soil
1435,25.48343142219471,4.598044820866713,1949.9036300104544,sugarcane,chalk soil
1436,23.571861579083954,4.6845614006408605,3349.828954673085,sugarcane,chalk soil
1437,26.91747850411439,4.680758658333531,2384.915820118695,sugarcane,chalk soil
1438,23.00405624468888,4.892094636390062,2292.2341767085945,sugarcane,chalk soil
1439,24.385820381895215,4.060337759829002,2807.575239916171,sugarcane,chalk soil
1440,22.377163509561477,4.475403657169137,2686.225702389299,sugarcane,chalk soil
1441,24.026194602465658,4.765754250929783,3188.025286626569,sugarcane,chalk soil
1442,22.458909402757165,4.380145390750158,1709.9104818745006,sugarcane,chalk soil
1443,26.916247283280573,4.649950458683847,2659.3234343357635,sugarcane,chalk soil
1444,22.07516286101529,4.201778871360192,1516.5141888462613,sugarcane,chalk soil
1445,25.30652661171728,4.616197297114215,2425.0270771476034,sugarcane,chalk soil
1446,25.36906695439532,4.817477220651648,1849.13511011648,sugarcane,chalk soil
1447,26.334401389028603,4.535554381557406,3061.7878993761096,sugarcane,chalk soil
1448,22.11124251014105,4.536074761296094,1486.743524486295,sugarcane,chalk soil
1449,22.734118788639798,4.127169913175794,3362.2203982470874,sugarcane,chalk soil
1450,25.825279649131108,4.672349239597517,2306.71856293144,sugarcane,chalk soil
1451,23.47771691186821,4.524549801763492,2774.5313553952333,sugarcane,chalk soil
1452,26.373047040361506,4.8119842882032735,1374.3761890646476,sugarcane,chalk soil
1453,24.934467904689942,4.118245911140304,3159.2153668367077,sugarcane,chalk soil
1454,22.77446900495101,4.984226867443052,1283.4607741607565,sugarcane,chalk soil
1455,23.480592452308393,4.0846888412338,3050.9703895855005,sugarcane,chalk soil
1456,22.75036714445081,4.610626884926744,3160.281482407359,sugarcane,chalk soil
1457,22.62999398243844,4.105254074901985,1271.9668505345935,sugarcane,chalk soil
1458,22.81454044781709,4.633504022487767,2146.8156847465425,sugarcane,chalk soil
1459,25.936328715324148,4.061841276817066,1474.1851030707917,sugarcane,chalk soil
1460,25.221662005313664,4.457654819903241,2468.2324945479786,sugarcane,chalk soil
1461,24.394468769698967,4.123881331663447,1460.9583134306665,sugarcane,chalk soil
1462,22.929803237027016,4.5755838355213285,1715.192181235681,sugarcane,chalk soil
1463,23.008765639149146,4.077341007320847,1410.8586117580426,sugarcane,chalk soil
1464,21.918783108507096,4.713863454827003,3384.670512701491,sugarcane,chalk soil
1465,23.289487002437703,4.651150701516729,1540.9712755981293,sugarcane,chalk soil
1466,24.12335264745493,4.233571215181277,1946.2638615271662,sugarcane,chalk soil
1467,26.07458851953552,4.996539191641426,2673.046468433042,sugarcane,chalk soil
1468,25.37535627510519,4.772794102218434,2757.402847549072,sugarcane,chalk soil
1469,24.681332108217536,4.4910750679495175,1996.0557929494141,sugarcane,chalk soil
1470,21.540069643988247,4.728426844166249,2422.218838965404,sugarcane,chalk soil
1471,23.946219889816646,4.896120345318524,1879.1656245342872,sugarcane,chalk soil
1472,25.20926170372294,4.5501488335124485,2189.3868997250192,sugarcane,chalk soil
1473,25.50465541131541,4.679694336000943,3432.954204412589,sugarcane,chalk soil
1474,23.532976563980277,4.0902629626970315,2508.260815551046,sugarcane,chalk soil
1475,23.575471274255662,4.217294288468538,2142.657647410251,sugarcane,chalk soil
1476,21.56643012094766,4.786717469504001,3099.126691204249,sugarcane,chalk soil
1477,23.645721628960448,4.100284720881663,1314.6747686923202,sugarcane,chalk soil
1478,21.375626027452,4.583288465090625,1728.0142297393804,sugarcane,chalk soil
1479,24.647145093609772,4.299214915821313,1802.3728139277387,sugarcane,chalk soil
1480,24.426876984588013,4.648863967583402,3124.4394438956397,sugarcane,chalk soil
1481,23.504083210280786,4.062337473729453,2423.5402602436357,sugarcane,chalk soil
1482,25.58671810633084,4.519545945751873,2717.5430510758524,sugarcane,chalk soil
1483,26.450596359594932,4.0721653672603,2693.66742093663,sugarcane,chalk soil
1484,24.392405528648982,4.854335514079896,1897.5675030333832,sugarcane,chalk soil
1485,21.108260429964048,4.7051253666013295,2953.670318094946,sugarcane,chalk soil
1486,25.434013012414713,4.9068842257695255,2684.329233523711,sugarcane,chalk soil
1487,25.039577304080247,4.72945553543352,2764.3548103382727,sugarcane,chalk soil
1488,25.93464221219113,4.7725640667427855,2629.042454405033,sugarcane,chalk soil
1489,26.91032055689859,4.690885821690625,2890.750018234871,sugarcane,chalk soil
1490,24.12583626583819,4.435791249742958,1408.6980607954915,sugarcane,chalk soil
1491,21.22506956309495,4.716853239077944,2173.454005852633,sugarcane,chalk soil
1492,23.935628622164284,4.046386507339347,2165.6879683542466,sugarcane,chalk soil
1493,21.063116578345173,4.8871009408084864,2965.5288166306123,sugarcane,chalk soil
1494,23.3345605246812,4.695659792480644,3478.7429345764476,sugarcane,chalk soil
1495,26.43027570405037,4.520113918727381,2196.213577949085,sugarcane,chalk soil
1496,21.140204614365594,4.108771128897935,2145.110380004892,sugarcane,chalk soil
1497,21.892994482186694,4.684122743883291,2602.732691273407,sugarcane,chalk soil
1498,23.296503643034498,4.617223444406651,2744.0051020021074,sugarcane,chalk soil
1499,21.310839019612867,4.664128745692841,3227.1196962370814,sugarcane,chalk soil
1500,23.201041370075732,4.690329695263368,2916.6963837075155,sugarcane,chalk soil
1501,25.459304230998825,4.203419948907788,2657.9506651368138,sugarcane,chalk soil
1502,22.682131813058767,4.580747695078016,1304.1404011854265,sugarcane,chalk soil
1503,22.37207689982779,4.75349271805728,1717.5502715793743,sugarcane,chalk soil
1504,25.927790452005247,4.3158067123884996,3485.7081023532464,sugarcane,chalk soil
1505,23.7680283468954,4.174383784245847,2174.822537283808,sugarcane,chalk soil
1506,26.827335146679875,4.541686699686201,1771.3518935077927,sugarcane,chalk soil
1507,26.539016916492038,4.648307134685871,1547.5586621511593,sugarcane,chalk soil
1508,26.234843953569282,4.721254779829487,1206.0495213925308,sugarcane,chalk soil
1509,21.820439471895753,4.211684217205043,1701.069425253762,sugarcane,chalk soil
1510,26.55785513892685,4.5877205656956415,2424.6294768461594,sugarcane,chalk soil
1511,23.50246385676272,4.8762686666019635,2240.0348848801395,sugarcane,chalk soil
1512,26.68476012789851,4.72046748499086,1236.5546229307192,sugarcane,chalk soil
1513,23.074084116289054,4.324289433168537,2219.027394974882,sugarcane,chalk soil
1514,25.79031126187088,4.568529925265884,2181.474374539833,sugarcane,chalk soil
1515,26.833410515431467,4.8326214581289975,2568.005302060488,sugarcane,chalk soil
1516,25.370395526323648,4.195460233379143,3295.6017557727428,sugarcane,chalk soil
1517,22.409088698300554,4.451039716954671,1523.8776381325256,sugarcane,chalk soil
1518,25.030452365926045,4.222882499044031,2781.253459781669,sugarcane,chalk soil
1519,21.951701153156968,4.615170351061083,3040.4235266695405,sugarcane,chalk soil
1520,25.66673932497829,4.947250618190201,1842.2642738877216,sugarcane,chalk soil
1521,21.960146450595087,4.317788388216243,2211.567899544469,sugarcane,chalk soil
1522,22.09096061392186,4.515260838112022,2081.672421656008,sugarcane,chalk soil
1523,22.09466370737542,4.176873277211391,1683.5908842694564,sugarcane,chalk soil
1524,24.8346120277804,4.274838726579191,1369.1681672981013,sugarcane,chalk soil
1525,24.960008765084066,4.0390198731430065,2931.253903068803,sugarcane,chalk soil
1526,22.930973909540104,4.46735400713445,2787.008027309617,sugarcane,chalk soil
1527,24.79890332141457,4.680140130552521,2003.2934258857085,sugarcane,chalk soil
1528,23.294340741600767,4.846181929481395,3345.3691732830384,sugarcane,chalk soil
1529,21.50822326323781,4.852633603170139,1828.3471252446088,sugarcane,chalk soil
1530,23.38455621187891,4.160429030401603,1604.9122677255366,sugarcane,chalk soil
1531,26.89158305981861,4.6597004916718685,1486.1420585978299,sugarcane,chalk soil
1532,21.36345246215511,4.055921520584331,2912.5179985747545,sugarcane,chalk soil
1533,25.55898995764256,4.1715193201911305,2813.239195303027,sugarcane,chalk soil
1534,26.828257531513874,4.7301672589201305,3261.805492395732,sugarcane,chalk soil
1535,25.499191503837288,4.7072527551372785,2213.130971353872,sugarcane,chalk soil
1536,22.796055058202747,4.8539866680505215,2317.1124139050344,sugarcane,chalk soil
1537,25.74073785686244,4.834595231334417,3169.384130826485,sugarcane,chalk soil
1538,24.62503782443117,4.819638469935078,2672.913764084928,sugarcane,chalk soil
1539,24.00618923162252,4.682698910849777,3086.939130127868,sugarcane,chalk soil
1540,23.589264822476483,4.146513742279646,3364.0137679779,sugarcane,chalk soil
1541,26.1193486014238,4.547389310221108,2743.8836203371247,sugarcane,chalk soil
1542,21.865791477917746,4.084854985538623,3027.646193516069,sugarcane,chalk soil
1543,22.439322805828393,4.051191048912517,1486.9305076412631,sugarcane,chalk soil
1544,26.58809616825274,4.74765188536896,2984.264268335778,sugarcane,chalk soil
1545,23.042462635259536,4.1703892300222005,3020.8432660696885,sugarcane,chalk soil
1546,22.350720698381142,4.880905333295589,2479.353737290048,sugarcane,chalk soil
1547,26.148865952217818,4.307238470953158,1888.4229771933715,sugarcane,chalk soil
1548,24.18866596551405,4.842662284269192,1644.5211611517166,sugarcane,chalk soil
1549,24.570040948637864,4.7802786459629445,3446.362094474385,sugarcane,chalk soil
1550,24.78491273034765,4.02540984242596,3492.889046894807,sugarcane,chalk soil
1551,22.01109523848812,4.623467171226368,2490.0197896103077,sugarcane,chalk soil
1552,25.70052494551516,4.372838037714805,1354.333006535836,sugarcane,chalk soil
1553,26.237505787043286,4.741621360115901,2763.2305444253584,sugarcane,chalk soil
1554,25.87849506281877,4.751671779811597,3376.447082234304,sugarcane,chalk soil
1555,26.658535976178836,4.896186089440014,1677.5004185882945,sugarcane,chalk soil
1556,24.19491408540527,4.0539397291970936,3348.02605063748,sugarcane,chalk soil
1557,21.60069470053294,4.213564846565547,1290.5044666244796,sugarcane,chalk soil
1558,22.302645953753142,4.287197976589933,1934.2882508651765,sugarcane,chalk soil
1559,26.0799875948952,4.001819832418851,1318.9550418150052,sugarcane,chalk soil
1560,21.02741727621612,4.253119270931064,2606.902065570808,sugarcane,chalk soil
1561,22.025590172739417,4.4256332314480815,2169.8878982005635,sugarcane,chalk soil
1562,22.39168538708486,4.074310905118312,1376.402293167519,sugarcane,chalk soil
1563,24.72393496396884,4.937220944633992,2588.563644593729,sugarcane,chalk soil
1564,23.21153187201653,4.181936147015136,3385.285833945668,sugarcane,chalk soil
1565,22.790850300801395,4.884496960195282,1861.052799761065,sugarcane,chalk soil
1566,24.294439405216423,4.189056223886989,3224.104834927545,sugarcane,chalk soil
1567,26.71242195429905,4.9529631105918055,3241.4081702431563,sugarcane,chalk soil
1568,21.644603704924695,4.016799503434436,3347.3119170824298,sugarcane,chalk soil
1569,21.258212738244694,4.5848892659809435,2491.8296587736995,sugarcane,chalk soil
1570,22.799916225580468,4.21727091894282,2109.850365473321,sugarcane,chalk soil
1571,25.842862644055387,4.456558104644102,2937.308877249567,sugarcane,chalk soil
1572,24.83644815368748,4.227529885501536,1251.4545176419767,sugarcane,chalk soil
1573,22.43280031826434,4.01302214902016,2295.0607712854244,sugarcane,chalk soil
1574,24.550470317754787,4.189777395651039,1806.3696066337586,sugarcane,chalk soil
1575,26.54556836081504,4.698328579888568,2288.8334848268964,sugarcane,chalk soil
1576,23.130959481572372,4.670517599026201,2759.032255914902,sugarcane,chalk soil
1577,24.30115017765309,4.365591953061579,1931.8304704099985,sugarcane,chalk soil
1578,23.62039744499682,4.378755530942528,2195.808901340094,sugarcane,chalk soil
1579,22.691892897735304,4.0906644064501885,1815.6943384047602,sugarcane,chalk soil
1580,26.96559622442471,4.92482580230282,1946.1064974947888,sugarcane,chalk soil
1581,23.252595476197342,4.111094201977868,2762.9983162401973,sugarcane,chalk soil
